"codigo_contrato","numero_contrato","codigo_cliente","codigo_veiculo","codigo_grupo_contrato","valor_tarifa","codigo_empresa","data_hora_inicio","data_hora_termino","codigo_status","inserido_em","modificado_em"
"579136","221","36454","27700","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:31.000 -0400,2026-06-30 14:13:08.933 -0400
"531884","207","36454","27703","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:23.000 -0400,2026-05-30 08:00:31.520 -0400
"579137","222","36454","27703","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:31.000 -0400,2026-06-30 11:13:10.000 -0400
"597299","238","36454","27703","7246",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:13:09.000 -0400,2026-07-03 10:53:17.430 -0400
"112368","864","36314","10059","2210",2152.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-05-19 13:51:02.000 -0400,2025-05-29 10:32:40.540 -0400
"114376","879","36314","10059","2210",2152.00,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:32:40.000 -0400,2025-06-27 08:31:30.000 -0400
"122110","894","36314","10059","2210",2152.00,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 08:31:30.000 -0400,2025-07-28 11:20:17.833 -0400
"133162","909","36314","10059","2210",2152.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 08:20:17.000 -0400,2025-08-27 17:25:35.330 -0400
"148982","924","36314","10059","2210",2152.00,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-27 14:25:35.000 -0400,2025-09-29 09:16:54.320 -0400
"160419","939","36314","10059","2210",2152.00,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-29 06:16:54.000 -0400,2025-10-28 11:18:18.740 -0400
"174499","954","36314","10059","2210",2152.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-11 06:02:00.000 -0400,"3",2025-10-28 08:18:18.000 -0400,2025-11-12 05:11:18.000 -0400
"183192","957","36314","10059","2210",2152.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-11-18 07:14:26.000 -0400,2025-11-28 08:52:37.000 -0400
"186827","972","36314","10059","2210",2152.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 08:52:36.000 -0400,2025-12-26 08:23:44.987 -0400
"215596","987","36314","10059","2210",2152.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:23:44.000 -0400,2026-01-26 09:32:01.480 -0400
"238021","1002","36314","10059","2210",2152.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:32:01.000 -0400,2026-02-27 10:32:22.707 -0400
"267888","1017","36314","10059","2210",2152.00,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:32:22.000 -0400,2026-03-30 08:00:22.553 -0400
"338531","1031","36314","10059","2210",2152.00,"167",2026-03-31 20:00:00.000 -0400,2026-04-01 04:53:00.000 -0400,"3",2026-03-30 05:00:22.000 -0400,2026-04-01 09:07:11.560 -0400
"509673","185","36454","10059","7246",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-04-07 09:33:38.000 -0400,2026-04-30 05:00:23.000 -0400
"531881","204","36454","10059","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:23.000 -0400,2026-05-30 08:00:30.457 -0400
"579134","219","36454","10059","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:30.000 -0400,2026-06-30 11:13:06.000 -0400
"597296","235","36454","10059","7246",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:13:06.000 -0400,2026-07-10 05:02:45.167 -0400
"597294","233","36454","5967","7246",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:13:03.000 -0400,2026-07-12 05:00:43.070 -0400
"538984","209","36454","27455","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-05-08 11:31:51.000 -0400,2026-05-30 08:00:27.840 -0400
"579127","212","36454","27455","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:27.000 -0400,2026-06-30 11:12:57.000 -0400
"597290","229","36454","27455","7246",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:12:57.000 -0400,2026-07-15 05:07:16.070 -0400
"153838","66","36454","10383","7246",2225.60,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-09-11 14:17:20.000 -0400,2025-09-27 11:11:05.700 -0400
"160242","82","36454","10383","7246",2225.60,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-27 08:11:05.000 -0400,2025-10-28 11:46:17.267 -0400
"174540","98","36454","10383","7246",2225.60,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:46:17.000 -0400,2025-11-28 10:54:04.250 -0400
"186759","114","36454","10383","7246",2225.60,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 07:54:04.000 -0400,2025-12-26 08:38:51.650 -0400
"215643","130","36454","10383","7246",2225.60,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:38:51.000 -0400,2026-01-26 09:51:40.280 -0400
"238075","146","36454","10383","7246",2225.60,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:51:40.000 -0400,2026-02-27 10:59:19.250 -0400
"267939","162","36454","10383","7246",2225.60,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:59:19.000 -0400,2026-03-30 08:01:38.967 -0400
"338564","179","36454","10383","7246",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-03-30 05:01:38.000 -0400,2026-04-30 05:00:22.000 -0400
"531878","201","36454","10383","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:22.000 -0400,2026-05-30 08:00:27.463 -0400
"579126","211","36454","10383","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:27.000 -0400,2026-06-30 11:12:56.000 -0400
"597289","228","36454","10383","7246",2257.93,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-30 11:12:55.000 -0400,2026-07-03 14:30:33.583 -0400
"68276","779","36314","6144","2210",2232.00,"167",2024-11-30 20:00:00.000 -0400,2024-12-31 19:59:00.000 -0400,"5",2024-12-09 11:11:12.000 -0400,2024-12-28 12:02:00.380 -0400
"73223","798","36314","6144","2210",2232.00,"167",2024-12-31 20:00:00.000 -0400,2025-01-31 19:59:00.000 -0400,"5",2024-12-28 09:02:00.000 -0400,2025-01-29 17:27:41.787 -0400
"79717","816","36314","6144","2210",2232.00,"167",2025-01-31 20:00:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-01-29 14:27:41.000 -0400,2025-02-28 18:10:04.103 -0400
"595019","1068","36314","5959","2210",2152.00,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-29 08:52:48.000 -0400,2026-06-30 05:01:17.570 -0400
"215587","978","36314","5962","2210",2152.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:23:41.000 -0400,2026-01-26 09:31:58.453 -0400
"159507","14","36813","9140","2468",2790.00,"167",2025-09-25 19:59:00.000 -0400,2025-10-25 19:59:00.000 -0400,"5",2025-09-25 05:18:49.000 -0400,2025-10-25 09:55:55.427 -0400
"173023","15","36813","9140","2468",2882.87,"167",2025-10-25 19:59:00.000 -0400,2025-11-25 19:59:00.000 -0400,"5",2025-10-25 06:55:55.000 -0400,2025-11-25 09:16:31.733 -0400
"185224","16","36813","9140","2468",2882.87,"167",2025-11-25 19:59:00.000 -0400,2025-12-25 19:59:00.000 -0400,"5",2025-11-25 06:16:31.000 -0400,2025-12-24 05:53:58.000 -0400
"60577","749","36314","5918","2210",1992.00,"167",2024-10-31 20:00:00.000 -0400,2024-11-30 19:59:00.000 -0400,"5",2024-10-28 13:53:11.000 -0400,2024-12-02 08:57:46.177 -0400
"66591","767","36314","5918","2210",1992.00,"167",2024-11-30 20:00:00.000 -0400,2024-12-31 19:59:00.000 -0400,"5",2024-12-02 05:57:46.000 -0400,2024-12-28 09:01:59.000 -0400
"73212","787","36314","5918","2210",1992.00,"167",2024-12-31 20:00:00.000 -0400,2025-01-31 19:59:00.000 -0400,"5",2024-12-28 09:01:59.000 -0400,2025-01-29 17:27:40.407 -0400
"79706","805","36314","5918","2210",1992.00,"167",2025-01-31 20:00:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-01-29 14:27:40.000 -0400,2025-02-28 18:10:02.727 -0400
"87555","822","36314","5918","2210",1992.00,"167",2025-02-28 20:00:00.000 -0400,2025-03-31 19:59:00.000 -0400,"5",2025-02-28 15:10:02.000 -0400,2025-03-29 10:47:02.610 -0400
"97621","838","36314","5918","2210",1992.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-03-29 07:47:02.000 -0400,2025-04-30 14:23:46.567 -0400
"105867","853","36314","5918","2210",1992.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-04-30 11:23:46.000 -0400,2025-05-29 10:32:37.843 -0400
"114366","869","36314","5918","2210",1992.00,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:32:37.000 -0400,2025-06-27 08:31:27.000 -0400
"122100","884","36314","5918","2210",1992.00,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 08:31:27.000 -0400,2025-07-28 11:20:13.900 -0400
"133152","899","36314","5918","2210",1992.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 08:20:13.000 -0400,2025-08-27 14:25:32.000 -0400
"148972","914","36314","5918","2210",1992.00,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-27 14:25:32.000 -0400,2025-09-29 09:16:50.950 -0400
"579128","213","36454","5918","7246",2225.60,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:00:28.000 -0400,2026-06-30 11:12:59.000 -0400
"215316","17","36813","9140","2468",2882.87,"167",2025-12-25 19:59:00.000 -0400,2026-01-25 19:59:00.000 -0400,"5",2025-12-24 05:53:58.000 -0400,2026-01-24 08:31:40.700 -0400
"237334","18","36813","9140","2468",2882.87,"167",2026-01-25 19:59:00.000 -0400,2026-02-25 19:59:00.000 -0400,"5",2026-01-24 05:31:40.000 -0400,2026-02-25 05:57:04.000 -0400
"266492","19","36813","9140","2468",2882.87,"167",2026-02-25 19:59:00.000 -0400,2026-03-25 19:59:00.000 -0400,"5",2026-02-25 05:57:04.000 -0400,2026-03-25 05:00:02.000 -0400
"238014","995","36314","5865","2210",2232.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:31:59.000 -0400,2026-02-27 10:32:19.673 -0400
"267881","1010","36314","5865","2210",2232.00,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:32:19.000 -0400,2026-03-30 08:00:19.820 -0400
"338525","1025","36314","5865","2210",2232.00,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-03-30 05:00:19.000 -0400,2026-04-30 08:01:44.737 -0400
"531919","1046","36314","5865","2210",2232.00,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:01:44.000 -0400,2026-05-30 08:01:34.540 -0400
"579164","1051","36314","5865","2210",2232.00,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:01:34.000 -0400,2026-06-29 08:52:47.000 -0400
"595018","1067","36314","5865","2210",2232.00,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-29 08:52:47.000 -0400,2026-07-06 06:24:33.000 -0400
"87510","817","36314","8829","2210",2232.00,"167",2025-02-25 07:00:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-02-28 14:22:37.000 -0400,2025-02-28 18:10:04.247 -0400
"87565","832","36314","8829","2210",2232.00,"167",2025-02-28 20:00:00.000 -0400,2025-03-31 19:59:00.000 -0400,"5",2025-02-28 15:10:04.000 -0400,2025-03-29 10:47:04.733 -0400
"97631","848","36314","8829","2210",2232.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-03-29 07:47:04.000 -0400,2025-04-30 14:23:49.203 -0400
"105877","863","36314","8829","2210",2232.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-04-30 11:23:49.000 -0400,2025-05-29 10:32:40.220 -0400
"114375","878","36314","8829","2210",2232.00,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:32:40.000 -0400,2025-06-27 11:31:29.803 -0400
"122109","893","36314","8829","2210",2232.00,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 08:31:29.000 -0400,2025-07-28 11:20:17.523 -0400
"133161","908","36314","8829","2210",2232.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 08:20:17.000 -0400,2025-08-27 17:25:34.943 -0400
"148981","923","36314","8829","2210",2232.00,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-27 14:25:34.000 -0400,2025-09-29 06:16:54.000 -0400
"160418","938","36314","8829","2210",2232.00,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-29 06:16:53.000 -0400,2025-10-28 11:18:18.447 -0400
"87564","831","36314","6144","2210",2232.00,"167",2025-02-28 20:00:00.000 -0400,2025-03-31 19:59:00.000 -0400,"5",2025-02-28 15:10:04.000 -0400,2025-03-29 10:47:04.537 -0400
"97630","847","36314","6144","2210",2232.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-03-29 07:47:04.000 -0400,2025-04-30 14:23:48.970 -0400
"105876","862","36314","6144","2210",2232.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-04-30 11:23:48.000 -0400,2025-05-29 10:32:39.843 -0400
"114374","877","36314","6144","2210",2232.00,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:32:39.000 -0400,2025-06-27 11:31:29.527 -0400
"122108","892","36314","6144","2210",2232.00,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 08:31:29.000 -0400,2025-07-28 11:20:16.953 -0400
"133160","907","36314","6144","2210",2232.00,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 08:20:16.000 -0400,2025-08-27 17:25:34.650 -0400
"160411","931","36314","5962","2210",2152.00,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-29 06:16:51.000 -0400,2025-10-28 08:18:16.000 -0400
"174490","946","36314","5962","2210",2152.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:18:16.000 -0400,2025-11-28 08:52:34.000 -0400
"186818","963","36314","5962","2210",2152.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 08:52:34.000 -0400,2025-12-26 05:23:42.000 -0400
"238012","993","36314","5962","2210",2152.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:31:58.000 -0400,2026-02-27 10:32:18.987 -0400
"114414","16","36454","5967","7246",2225.60,"167",2025-05-31 20:00:00.000 -0400,2025-06-30 19:59:00.000 -0400,"5",2025-05-29 07:53:35.000 -0400,2025-06-27 09:41:57.830 -0400
"122022","32","36454","5967","7246",2225.60,"167",2025-06-30 20:00:00.000 -0400,2025-07-31 19:59:00.000 -0400,"5",2025-06-27 06:41:57.000 -0400,2025-07-28 14:12:40.763 -0400
"133262","48","36454","5967","7246",2225.60,"167",2025-07-31 20:00:00.000 -0400,2025-08-31 19:59:00.000 -0400,"5",2025-07-28 11:12:40.000 -0400,2025-08-27 16:59:17.783 -0400
"148947","64","36454","5967","7246",2225.60,"167",2025-08-31 20:00:00.000 -0400,2025-09-30 19:59:00.000 -0400,"5",2025-08-27 13:59:17.000 -0400,2025-09-27 11:11:05.420 -0400
"160241","81","36454","5967","7246",2225.60,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-27 08:11:05.000 -0400,2025-10-28 11:46:16.930 -0400
"174539","97","36454","5967","7246",2225.60,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:46:16.000 -0400,2025-11-28 10:54:03.937 -0400
"186758","113","36454","5967","7246",2225.60,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 07:54:03.000 -0400,2025-12-26 08:38:51.377 -0400
"215642","129","36454","5967","7246",2225.60,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:38:51.000 -0400,2026-01-26 06:51:39.000 -0400
"238074","145","36454","5967","7246",2225.60,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:51:39.000 -0400,2026-02-27 10:59:18.960 -0400
"267938","161","36454","5967","7246",2225.60,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:59:18.000 -0400,2026-03-30 08:01:38.543 -0400
"338563","178","36454","5967","7246",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-27 07:25:00.000 -0400,"3",2026-03-30 05:01:38.000 -0400,2026-04-27 11:55:41.890 -0400
"530375","188","36454","5967","7246",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-04-27 12:12:54.000 -0400,2026-04-30 08:00:20.930 -0400
"531874","197","36454","5967","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:20.000 -0400,2026-05-30 08:00:29.300 -0400
"174498","953","36314","8829","2210",2232.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:18:18.000 -0400,2025-11-28 11:52:36.217 -0400
"186825","970","36314","8829","2210",2232.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 08:52:36.000 -0400,2025-12-26 08:23:44.400 -0400
"215594","985","36314","8829","2210",2232.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:23:44.000 -0400,2026-01-26 09:32:00.710 -0400
"57025","643","36314","5918","2210",1400.00,"167",2024-04-30 20:00:00.000 -0400,2024-05-31 19:59:00.000 -0400,"5",2024-10-05 23:26:47.880 -0400,
"57071","654","36314","5918","2210",1400.00,"167",2024-05-31 20:00:00.000 -0400,2024-06-30 19:59:00.000 -0400,"5",2024-10-05 23:27:23.943 -0400,
"57194","672","36314","5918","2210",1400.00,"167",2024-06-30 20:00:00.000 -0400,2024-07-31 19:59:00.000 -0400,"5",2024-10-05 23:28:57.320 -0400,
"57323","690","36314","5918","2210",1400.00,"167",2024-07-31 20:00:00.000 -0400,2024-08-31 19:59:00.000 -0400,"5",2024-10-05 23:30:37.287 -0400,
"57466","709","36314","5918","2210",1400.00,"167",2024-08-31 20:00:00.000 -0400,2024-09-30 19:59:00.000 -0400,"5",2024-10-05 23:32:27.597 -0400,
"57625","730","36314","5918","2210",1992.00,"167",2024-09-30 20:00:00.000 -0400,2024-10-31 19:59:00.000 -0400,"5",2024-10-05 23:34:26.277 -0400,2024-10-28 16:53:11.420 -0400
"238019","1000","36314","8829","2210",2232.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:32:00.000 -0400,2026-02-27 10:32:21.930 -0400
"267886","1015","36314","8829","2210",2232.00,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:32:21.000 -0400,2026-03-30 08:00:21.873 -0400
"338529","1029","36314","8829","2210",2232.00,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-03-30 05:00:21.000 -0400,2026-04-30 08:01:42.557 -0400
"531914","1041","36314","8829","2210",2232.00,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:01:42.000 -0400,2026-05-30 08:01:36.593 -0400
"579169","1056","36314","8829","2210",2232.00,"167",2026-05-31 20:00:00.000 -0400,2026-06-30 19:59:00.000 -0400,"5",2026-05-30 05:01:36.000 -0400,2026-06-29 08:52:51.000 -0400
"595021","1070","36314","8829","2210",2232.00,"167",2026-06-30 20:00:00.000 -0400,2026-07-31 19:59:00.000 -0400,"1",2026-06-29 08:52:50.000 -0400,2026-07-17 05:01:20.070 -0400
"160409","929","36314","5918","2210",1992.00,"167",2025-09-30 20:00:00.000 -0400,2025-10-31 19:59:00.000 -0400,"5",2025-09-29 06:16:50.000 -0400,2025-10-28 11:18:15.390 -0400
"174488","944","36314","5918","2210",1992.00,"167",2025-10-31 20:00:00.000 -0400,2025-11-30 19:59:00.000 -0400,"5",2025-10-28 08:18:15.000 -0400,2025-11-28 11:52:33.537 -0400
"186816","961","36314","5918","2210",1992.00,"167",2025-11-30 20:00:00.000 -0400,2025-12-31 19:59:00.000 -0400,"5",2025-11-28 08:52:33.000 -0400,2025-12-26 08:23:41.390 -0400
"215585","976","36314","5918","2210",1992.00,"167",2025-12-31 20:00:00.000 -0400,2026-01-31 19:59:00.000 -0400,"5",2025-12-26 05:23:41.000 -0400,2026-01-26 09:31:57.777 -0400
"238010","991","36314","5918","2210",1992.00,"167",2026-01-31 20:00:00.000 -0400,2026-02-28 19:59:00.000 -0400,"5",2026-01-26 06:31:57.000 -0400,2026-02-27 10:32:18.347 -0400
"267877","1006","36314","5918","2210",1992.00,"167",2026-02-28 20:00:00.000 -0400,2026-03-31 19:59:00.000 -0400,"5",2026-02-27 07:32:18.000 -0400,2026-03-30 08:00:16.923 -0400
"338521","1021","36314","5918","2210",1992.00,"167",2026-03-31 20:00:00.000 -0400,2026-04-01 13:02:00.000 -0400,"3",2026-03-30 05:00:16.000 -0400,2026-03-30 17:17:51.740 -0400
"512370","186","36454","5918","7246",2225.60,"167",2026-03-31 20:00:00.000 -0400,2026-04-30 19:59:00.000 -0400,"5",2026-04-11 06:06:26.000 -0400,2026-04-30 05:00:20.000 -0400
"531871","194","36454","5918","7246",2225.60,"167",2026-04-30 20:00:00.000 -0400,2026-05-31 19:59:00.000 -0400,"5",2026-04-30 05:00:20.000 -0400,2026-05-30 05:00:28.000 -0400
"91041","7","36813","9140","2468",2790.00,"167",2025-02-25 13:00:00.000 -0400,2025-03-25 13:00:00.000 -0400,"5",2025-03-20 10:09:55.000 -0400,2025-03-25 08:31:04.590 -0400
"96716","8","36813","9140","2468",2790.00,"167",2025-03-25 13:00:00.000 -0400,2025-04-25 13:00:00.000 -0400,"5",2025-03-25 05:31:04.000 -0400,2025-04-25 17:34:05.900 -0400
"104961","9","36813","9140","2468",2790.00,"167",2025-04-25 13:00:00.000 -0400,2025-05-25 13:00:00.000 -0400,"5",2025-04-25 14:34:05.000 -0400,2025-05-24 09:13:05.610 -0400
"113453","10","36813","9140","2468",2790.00,"167",2025-05-25 13:00:00.000 -0400,2025-06-25 13:00:00.000 -0400,"5",2025-05-24 06:13:05.000 -0400,2025-06-25 09:33:50.670 -0400
"121407","11","36813","9140","2468",2790.00,"167",2025-06-25 13:00:00.000 -0400,2025-07-25 19:59:00.000 -0400,"5",2025-06-25 06:33:50.000 -0400,2025-07-25 07:16:25.000 -0400
"132587","12","36813","9140","2468",2790.00,"167",2025-07-25 19:59:00.000 -0400,2025-08-25 19:59:00.000 -0400,"5",2025-07-25 07:16:25.000 -0400,2025-08-25 10:42:18.677 -0400
"148268","13","36813","9140","2468",2790.00,"167",2025-08-25 19:59:00.000 -0400,2025-09-25 19:59:00.000 -0400,"5",2025-08-25 07:42:18.000 -0400,2025-09-25 08:18:49.940 -0400
"314766","20","36813","9140","2468",2882.87,"167",2026-03-25 19:59:00.000 -0400,2026-04-25 19:59:00.000 -0400,"5",2026-03-25 05:00:01.000 -0400,2026-04-25 08:39:05.750 -0400
"529571","21","36813","9140","2468",2882.87,"167",2026-04-25 19:59:00.000 -0400,2026-05-25 19:59:00.000 -0400,"5",2026-04-25 05:39:05.000 -0400,2026-05-25 08:00:01.597 -0400
"576008","22","36813","9140","2468",2882.87,"167",2026-05-25 19:59:00.000 -0400,2026-06-25 19:59:00.000 -0400,"5",2026-05-25 05:00:01.000 -0400,2026-06-25 06:46:32.000 -0400
"66596","772","36314","5959","2210",2152.00,"167",2024-11-30 20:00:00.000 -0400,2024-12-31 19:59:00.000 -0400,"5",2024-12-02 05:57:46.000 -0400,2024-12-28 12:01:59.513 -0400
"73216","791","36314","5959","2210",2152.00,"167",2024-12-31 20:00:00.000 -0400,2025-01-31 19:59:00.000 -0400,"5",2024-12-28 09:01:59.000 -0400,2025-01-29 17:27:40.930 -0400
"79710","809","36314","5959","2210",2152.00,"167",2025-01-31 20:00:00.000 -0400,2025-02-28 19:59:00.000 -0400,"5",2025-01-29 14:27:40.000 -0400,2025-02-28 18:10:03.220 -0400
"87558","825","36314","5959","2210",2152.00,"167",2025-02-28 20:00:00.000 -0400,2025-03-31 19:59:00.000 -0400,"5",2025-02-28 15:10:03.000 -0400,2025-03-29 10:47:03.260 -0400
"97624","841","36314","5959","2210",2152.00,"167",2025-03-31 20:00:00.000 -0400,2025-04-30 19:59:00.000 -0400,"5",2025-03-29 07:47:03.000 -0400,2025-04-30 14:23:47.303 -0400
"105870","856","36314","5959","2210",2152.00,"167",2025-04-30 20:00:00.000 -0400,2025-05-31 19:59:00.000 -0400,"5",2025-04-30 11:23:47.000 -0400,2025-05-29 10:32:38.500 -0400
